Channel,Order_Status,Product,Order_Type,New_Delivery_Type,Created_Month,Completed_Month,Order_Manager,Project_Order,On_Time,CT_Ex_Delayed_Days,LT_Tgt,SLT_Status,On_Time_Tgt,Cycle_Time_Tgt,Parked_Tgt,Backlog_Tgt,Age_Status,Project,Country
Business,In Progress, Internet Connect,New,International,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Internet Connect,New,International,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, One Voice Global SIP,New,International,01/08/2019,N/A,COATESL,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,In Progress, Etherflow,New,Quick Connect,01/08/2019,N/A,GIFFNEK,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,In Progress, Etherflow,New,Quick Connect,01/08/2019,N/A,GIFFNEK,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,In Progress, Etherflow,New,Quick Connect,01/08/2019,N/A,GIFFNEK,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, One Voice Global SIP,New,Standard Global,01/08/2019,N/A,DJEMAIM,TRUE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, IP Connect GLOBAL,SD Upgrade/Downgrade,International,01/08/2019,N/A,COATESL,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,Completed, Etherway Access Only,New,Standard Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,2,25,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,In Progress, Etherflow,New,Quick Connect,01/08/2019,N/A,GIFFNEK,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,In Progress, Etherflow,New,Quick Connect,01/08/2019,N/A,GIFFNEK,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,In Progress, Etherflow,New,Quick Connect,01/08/2019,N/A,GIFFNEK,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,Completed, Etherflow,New,Quick Connect,01/08/2019,01/09/2019,GIFFNEK,TRUE,On-Time,24,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,In Progress, Etherflow,New,Quick Connect,01/08/2019,N/A,GIFFNEK,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,Completed, Etherflow,New,Quick Connect,01/08/2019,01/09/2019,GIFFNEK,TRUE,On-Time,24,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Business,In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,1,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,1,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,1,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,1,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Business,In Progress, Internet Connect,New,International,01/08/2019,N/A,BRADYA,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Etherflow/IP Connect Global,SD Upgrade/Downgrade,Quick Connect,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Etherflow/IP Connect Global,SD Upgrade/Downgrade,Quick Connect,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,Sky,Switzerland
Business,Completed, One Voice Global SIP,New,Standard Global,01/08/2019,01/09/2019,GIFFNEK,FALSE,On-Time,22,25,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Business,Parked, One Voice Global SIP,New,International,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU Parked,Sky,Switzerland
Business,In Progress, One Voice Global SIP,New,International,01/08/2019,N/A,COATESL,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Etherflow/IP Connect Global,New,Non-Standard,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Etherflow/IP Connect Global,New,Non-Standard,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,Cancelled, One Voice Global SIP,New,International,01/08/2019,January,COATESL,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, One Voice Global SIP,New,International,01/08/2019,N/A,COATESL,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,Completed, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,01/08/2019,01/09/2019,MCDONNM6,TRUE,On-Time,10,15,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Business,Completed, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/08/2019,01/09/2019,MCDONNM6,TRUE,On-Time,8,15,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Business,Completed, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/08/2019,01/09/2019,MCDONNM6,TRUE,On-Time,8,15,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/08/2019,01/09/2019,MCDONNM6,TRUE,On-Time,8,15,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Business,In Progress, One Voice Global SIP,New,International,01/08/2019,N/A,COATESL,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Internet Connect,New,International,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,Completed, Internet Connect,New,Standard Global,01/08/2019,01/08/2019,AHMEDSS,FALSE,On-Time,2,25,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Internal,In Progress,Network Updates,Network,Non-Standard,01/08/2019,N/A,MCDONNM6,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Internal,In Progress,Network Updates,Network,Non-Standard,01/08/2019,N/A,MCDONNM6,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Internal,Completed, Private Line National,New,International,01/08/2019,01/09/2019,MCDONNM6,FALSE,Late,23,100,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Internal,In Progress, Private Line National,New,Standard Domestic,01/08/2019,N/A,MCDONNM6,FALSE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,1,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,2,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,2,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,2,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/09/2019,GIFFNEK,FALSE,On-Time,6,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,New,Quick Connect,01/08/2019,01/09/2019,GIFFNEK,TRUE,On-Time,21,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,New,Quick Connect,01/08/2019,01/09/2019,GIFFNEK,TRUE,On-Time,21,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,New,Quick Connect,01/08/2019,01/09/2019,GIFFNEK,TRUE,On-Time,21,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/08/2019,01/09/2019,MCDONNM6,TRUE,On-Time,8,15,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/08/2019,01/09/2019,MCDONNM6,TRUE,On-Time,8,15,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Business,In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, One Voice Global SIP,New,International,01/08/2019,N/A,COATESL,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,Cancelled, One Voice Global SIP,New,International,01/08/2019,January,BRADYA,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, One Voice Global SIP,New,International,01/08/2019,N/A,COATESL,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, One Voice Global SIP,New,International,01/08/2019,N/A,COATESL,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Internet Connect,New,Standard Global,01/08/2019,N/A,AHMEDSS,FALSE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,Cancelled, Etherflow/IP Connect Global,SD Upgrade/Downgrade,Quick Connect,01/08/2019,January,,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Etherflow,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,COATESL,FALSE,N/A,0,40,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Etherflow,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,COATESL,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,Completed, Business Voice,Cancellation,Cancellation Domestic,01/08/2019,01/09/2019,SMARTTEM,FALSE,On-Time,7,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,In Progress, Etherway,Cancellation,Cancellation Domestic 3rd Party,01/08/2019,N/A,LYONSR3,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation Global,01/08/2019,N/A,COATESL,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation Global,01/08/2019,N/A,COATESL,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International,01/08/2019,N/A,COATESL,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,In Progress, Etherway,Cancellation,Cancellation Domestic,01/08/2019,N/A,LYONSR3,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,In Progress, Etherway,Cancellation,Cancellation Domestic,01/08/2019,N/A,SMARTTEM,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,Backlog,Sky,Switzerland
Business,Completed, Etherflow/IP Connect Global,SD Upgrade/Downgrade,Quick Connect,01/08/2019,01/09/2019,RYANC9,FALSE,Late,12,15,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Business,In Progress, Internet Connect,New,International,01/08/2019,N/A,RYANC9,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Internet Connect,New,International,01/08/2019,N/A,BRADYA,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,Completed, Carrier Services Private Line National,Cancellation,Cancellation Domestic 3rd Party,01/08/2019,01/09/2019,LYONSR3,FALSE,On-Time,14,15,Pass,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Business,In Progress, MPLS,New,International,01/08/2019,N/A,BRADYA,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,Cancelled, Internet Connect,New,International,01/08/2019,January,BRADYA,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, Internet Connect,New,International,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,Cancelled, Etherflow,New,Non-Standard,01/08/2019,January,LYONSR3,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,In Progress, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,N/A,LYONSR3,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, One Voice Global SIP,New,International,01/08/2019,N/A,COATESL,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Internal,In Progress,Network Updates,Network,Non-Standard,01/08/2019,N/A,MCDONNM6,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Sky,Switzerland
Business,In Progress, Etherway,Cancellation,Cancellation Global 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Carrier,In Progress, MPLS,Cancellation,Cancellation International,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Sky,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, One Voice Global SIP,New,International,01/08/2019,N/A,COATESL,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, Internet Connect,New,International,01/08/2019,N/A,BRADYA,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,Completed, Etherflow/IP Connect Global,SD Upgrade/Downgrade,Quick Connect,01/08/2019,01/09/2019,RYANC9,FALSE,Late,8,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Internal,Completed, Private Line National,Cancellation,Cancellation Domestic,01/08/2019,01/09/2019,DRIVERI,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Internal,Completed, Private Line National,Cancellation,Cancellation Domestic 3rd Party,01/08/2019,01/09/2019,DRIVERI,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Internal,Completed, Private Line National,Cancellation,Cancellation Domestic,01/08/2019,01/09/2019,DRIVERI,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Internal,Completed, Private Line National,Cancellation,Cancellation Domestic 3rd Party,01/08/2019,01/09/2019,DRIVERI,FALSE,On-Time,15,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Internal,Completed, Private Line National,Cancellation,Cancellation Domestic,01/08/2019,01/09/2019,DRIVERI,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Business,Cancelled, Etherway,Cancellation,Cancellation Global 3rd Party,01/08/2019,January,DRIVERI,FALSE,N/A,0,40,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,01/09/2019,DRIVERI,FALSE,On-Time,21,40,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,01/08/2019,N/A,LYONSR3,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,Completed, Internet Connect,SD Upgrade/Downgrade,International,01/08/2019,01/09/2019,COATESL,FALSE,On-Time,18,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Business,Completed, Shadow PRI National,New,Standard Domestic,01/08/2019,01/08/2019,AHMEDSS,FALSE,Late,3,25,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,2,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,3,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Business,Completed, Internet Connect,New,International,01/08/2019,01/09/2019,GIFFNEK,FALSE,On-Time,19,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,BRADYA,FALSE,N/A,0,40,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,BRADYA,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,BRADYA,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,BRADYA,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,BRADYA,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Carrier,In Progress, xDSL / MPLS,Cancellation,Cancellation Global 3rd Party,01/08/2019,N/A,SMARTTEM,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Carrier,Completed, xDSL / MPLS,Cancellation,Cancellation Global 3rd Party,01/08/2019,01/09/2019,HEJLOVS,FALSE,On-Time,17,40,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,In Progress, xDSL / MPLS,Cancellation,Cancellation Global 3rd Party,01/08/2019,N/A,SMARTTEM,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Carrier,In Progress, xDSL / MPLS,Cancellation,Cancellation Global 3rd Party,01/08/2019,N/A,SMARTTEM,FALSE,N/A,0,40,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Carrier,Completed, xDSL / MPLS,Cancellation,Cancellation Global 3rd Party,01/08/2019,01/09/2019,HEJLOVS,FALSE,On-Time,17,40,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,Completed, xDSL / MPLS,Cancellation,Cancellation Global 3rd Party,01/08/2019,01/09/2019,HEJLOVS,FALSE,On-Time,17,40,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation International 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,N/A,0,40,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,01/08/2019,N/A,DRIVERI,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,Completed, Business Voice,Cancellation,Cancellation Domestic,01/08/2019,01/09/2019,DJEMAIM,FALSE,On-Time,13,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,Cancelled, Etherflow Internet Connect Global,SD Upgrade/Downgrade,Quick Connect,01/08/2019,January,LYONSR3,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/08/2019,01/09/2019,DRIVERI,FALSE,On-Time,12,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Business,Completed, Business Voice,Cancellation,Cancellation Domestic,01/08/2019,01/09/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Business,Completed, Etherflow/IP,New,3rd Party Standard,01/08/2019,01/09/2019,AHMEDSS,FALSE,On-Time,21,50,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Business,In Progress, Internet Connect,New,International,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Business,In Progress, Internet Connect,New,International,01/08/2019,N/A,GIFFNEK,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Switzerland
Internal,Completed, Private Line National,Cancellation,Cancellation Domestic,01/08/2019,01/09/2019,DRIVERI,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,2,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,2,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
Carrier,Completed, Etherflow,Cancellation,Cancellation Domestic,01/08/2019,01/08/2019,GIFFNEK,FALSE,On-Time,2,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Switzerland
