Order-ref,Channel,Order_Status,Product,Order_Type,New_Delivery_Type,Priority_Order,OCD,ODD,CHD,Parked_Status,Overall_Parked_Days,SRF_REF,Order_Manager,Circuit_Class_Type,Project_Order,On_Time,CT_Ex_Delayed_Days,LT_Tgt,SLT_Status,SLT_Exclusion,Per_Day_€,RFT_Exclusion,CHD_Period,CHD_Week,CHD_Month,CHD_FQ,CHD_FY,Order_In Backlog,Age_Status,Aged_Status,OCD_Period,OCD_Week,OCD_FQ,OCD_FY,ODD_Period,ODD_Week,ODD_FQ,ODD_FY,Group,Group_Manager,On_Time_Tgt,Cycle_Time_Tgt,Parked_Tgt,Backlog_Tgt
ref_898822407,Carrier,In Progress, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P1a,24/09/2019,18/11/2019,,,,CEDRIC,MCDONNM6,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898826621,Carrier,In Progress, Etherflow,New,Non-Standard,P3,20/09/2019,,,,0,,DUFFYM,Domestic,FALSE, ,,60,,,22.3781,FALSE,,,,,,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898826841,Carrier,In Progress, Etherflow,New,Non-Standard,P3,20/09/2019,16/12/2019,,,0,,LYONSR3,Domestic,FALSE, ,,60,,,27.737,FALSE,,,,,,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 09,20/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898828531,Carrier,In Progress, Etherflow,New,Non-Standard,P3,20/09/2019,17/12/2019,,,0,,LYONSR3,Domestic,FALSE, ,,60,,,16.7151,FALSE,,,,,,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 09,20/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898828841,Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,P3,23/09/2019,17/12/2019,,,0,,LYONSR3,Domestic,FALSE, ,,50,,,9.3616,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 09,20/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898828851,Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,P3,23/09/2019,17/12/2019,,,0,,LYONSR3,Domestic,FALSE, ,,50,,,28.4273,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 09,20/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898828861,Business,Parked, Etherflow/IP,New,Quick Connect,P4,23/09/2019,28/10/2019,,Y,4,,AHMEDSS,Domestic,FALSE, ,,15,,,12.8055,FALSE,,,,,,BAU ,BAU Parked,Parked,P 06,27/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898829697,Business,Cease In Progress, Private Line National,Cancellation,Cancellation Domestic,P3,20/09/2019,20/11/2019,20/09/2019,,,,AHMEDSS,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,20/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898829781,Business,Cease In Progress,WAN Matrix (Hardware),Cancellation,Cancellation International 3rd Party,P3,20/09/2019,21/10/2019,20/09/2019,,,,GIFFNEK,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,20/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898829902,Business,Cease In Progress, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,P3,20/09/2019,18/11/2019,23/09/2019,,,,GIFFNEK,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898830885,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,20/09/2019,15/11/2019,20/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,20/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898831055,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,20/09/2019,15/11/2019,,,,,DRIVERI,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898840534,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic,P3,20/09/2019,26/10/2019,20/09/2019,,,,DUFFYM,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,20/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898840701,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,20/09/2019,15/11/2019,,,,,GIFFNEK,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898840789,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,20/09/2019,15/11/2019,23/09/2019,,,,GIFFNEK,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898840877,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic 3rd Party,P3,20/09/2019,11/10/2019,25/09/2019,,,,SMARTTEM,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,20/09/2019,2,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898844120,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,25/09/2019,20/11/2019,25/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898844194,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,25/09/2019,20/11/2019,25/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898844268,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,25/09/2019,20/11/2019,25/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898844342,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,25/09/2019,20/11/2019,26/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898844479,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,25/09/2019,20/11/2019,25/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898877896,Internal,In Progress,Network Updates,Network,Non-Standard,P3,25/09/2019,,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898878265,Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,P1a,25/09/2019,16/10/2019,,,,NEHO,,Internal,FALSE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898878435,Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,P1a,25/09/2019,16/10/2019,,,,,,Internal,FALSE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898880034,Internal,In Progress,Network Updates,Network,Non-Standard,P3,24/09/2019,,,,,,MCDONNM6,Internal,FALSE, ,,60,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898888501,Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,P3,23/09/2019,,,,0,,SMARTTEM,Domestic,FALSE, ,,50,,,21.6082,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898888801,Carrier,In Progress, Etherflow,New,3rd Party Standard,P3,24/09/2019,,,,0,,HEJLOVS,Domestic,FALSE, ,,50,,,12.0986,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898892879,Business,Cease In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,P3,27/09/2019,22/11/2019,,,,,COATESL,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898892897,Business,Cease In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,P3,27/09/2019,22/11/2019,,,,,COATESL,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898892920,Business,Cease In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,P3,27/09/2019,22/11/2019,,,,,,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898892972,Business,Cease In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,P3,27/09/2019,22/11/2019,27/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898893071,Business,Cease In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,P3,27/09/2019,22/11/2019,27/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898893139,Business,Cease In Progress, MPLS,Cancellation,Cancellation Global 3rd Party,P3,27/09/2019,22/11/2019,27/09/2019,,,,BRADYA,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898894786,Carrier,Cease In Progress, Carrier Services Private Line National,Cancellation,Cancellation Domestic,P3,23/09/2019,14/10/2019,,,,,HEJLOVS,Internal,FALSE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898894871,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,23/09/2019,18/11/2019,,,,,DJEMAIM,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898894966,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,23/09/2019,25/11/2019,24/09/2019,,,,COATESL,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898899867,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,23/09/2019,18/11/2019,24/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898899941,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,23/09/2019,18/11/2019,,,,,DRIVERI,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898900015,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,23/09/2019,18/11/2019,24/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898901685,Business,In Progress, One Voice Global SIP,New,International,P3,23/09/2019,11/11/2019,,,,,COATESL,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898901864,Business,In Progress, One Voice Global SIP,New,International,P3,23/09/2019,11/11/2019,,,,,COATESL,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898902043,Business,In Progress, One Voice Global SIP,New,International,P3,23/09/2019,11/11/2019,,,,,COATESL,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898902222,Business,In Progress, One Voice Global SIP,New,International,P3,23/09/2019,11/11/2019,,,,,COATESL,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898902401,Business,In Progress, One Voice Global SIP,New,International,P3,23/09/2019,11/11/2019,,,,,COATESL,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898904778,Business,In Progress, MPLS,New,International,P3,23/09/2019,17/12/2019,,,0,,GIFFNEK,International,FALSE, ,,100,,,71.1452,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 09,20/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898905169,Business,In Progress, Internet Connect,New,International,P3,23/09/2019,,,,0,,GIFFNEK,International,FALSE, ,,100,,,9.8015,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898908581,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,23/09/2019,18/11/2019,24/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898908646,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,23/09/2019,18/11/2019,24/09/2019,,,,DJEMAIM,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898910536,Business,In Progress, Internet Connect,New,International,P3,23/09/2019,,,,,,GIFFNEK,International,FALSE, ,,100,,,11.445,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898915694,Business,In Progress, One Voice Global SIP,New,International,P3,23/09/2019,31/10/2019,,,0,,BRADYA,International,FALSE, ,,100,,,0.3288,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898916068,Business,In Progress, MPLS,New,International,P3,23/09/2019,,,,0,,ROWLEYN,International,FALSE, ,,100,,,44.811,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898916428,Business,In Progress, MPLS,SD Upgrade/Downgrade,International,P1a,23/09/2019,16/10/2019,,,0,,COATESL,International,TRUE, ,,100,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898919823,Business,In Progress, MPLS,SD Upgrade/Downgrade,International,P1a,23/09/2019,16/10/2019,,,0,,COATESL,International,TRUE, ,,100,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898922611,Business,Cease In Progress, Etherflow/IP Connect Global,Cancellation,Cancellation International,P3,24/09/2019,19/11/2019,,,,,COATESL,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898922696,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,24/09/2019,19/11/2019,,,,,DJEMAIM,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898923045,Business,Cease In Progress, Etherflow/IP Connect Global,Cancellation,Cancellation International,P3,24/09/2019,19/11/2019,24/09/2019,,,,COATESL,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898923163,Business,Cease In Progress, Etherflow/IP Connect Global,Cancellation,Cancellation International,P3,24/09/2019,19/11/2019,,,,,COATESL,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898923255,Business,Cease In Progress, Etherflow/IP Connect Global,Cancellation,Cancellation International,P3,24/09/2019,19/11/2019,,,,,COATESL,Internal,FALSE, ,,40,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898923317,Business,Cease In Progress, Etherflow/IP Connect Global,Cancellation,Cancellation International,P3,24/09/2019,19/11/2019,24/09/2019,,,,COATESL,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898925127,Internal,Cease In Progress, Private Line National,Cancellation,Cancellation Domestic,P3,27/09/2019,18/10/2019,27/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898932393,Business,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,P1a,27/09/2019,,,,,CEDRIC,MCDONNM6,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898938581,Carrier,In Progress, Etherflow,New,Quick Connect,P1a,25/09/2019,,,,0,,HEJLOVS,Domestic,TRUE, ,,15,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898938591,Carrier,In Progress, Etherflow,New,Quick Connect,P1a,25/09/2019,,,,0,,HEJLOVS,Internal,TRUE, ,,15,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898940799,Business,In Progress, Internet Connect,New,International,P3,24/09/2019,13/12/2019,,,,,BRADYA,International,FALSE, ,,100,,,25.7753,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 09,13/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898941276,Business,In Progress, One Voice Global SIP,New,International,P3,24/09/2019,25/11/2019,,,0,,COATESL,International,TRUE, ,,100,,,1.2493,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898950628,Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,P1a,24/09/2019,18/11/2019,,,,CEDRIC,MCDONNM6,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898954681,Carrier,In Progress, Etherflow,New,Quick Connect,P1a,25/09/2019,,,,0,,HEJLOVS,Internal,TRUE, ,,15,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898954691,Carrier,In Progress, Etherflow,New,Quick Connect,P1a,25/09/2019,,,,0,,HEJLOVS,Internal,TRUE, ,,15,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898954701,Carrier,In Progress, Etherflow,New,Quick Connect,P1a,25/09/2019,,,,0,,HEJLOVS,Internal,TRUE, ,,15,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898962465,Carrier,In Progress, Etherflow,New,Quick Connect,P1a,27/09/2019,,,,,HUTCH,HEJLOVS,Internal,TRUE, ,,15,,,0,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898969640,Business,In Progress, One Voice Global SIP,New,International,P3,24/09/2019,25/11/2019,,,,,COATESL,International,TRUE, ,,100,,,1.2493,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898969831,Business,In Progress, One Voice Global SIP,New,International,P3,24/09/2019,25/11/2019,,,,,COATESL,International,TRUE, ,,100,,,1.2493,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898971806,Business,In Progress, Internet Connect,New,International,P3,25/09/2019,,,,0,,GIFFNEK,International,FALSE, ,,100,,,267.3863,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898972298,Business,In Progress, Internet Connect,New,International,P3,25/09/2019,,,,,,GIFFNEK,International,FALSE, ,,100,,,24.695,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898981171,Business,In Progress, vDSL/IP Connect GLOBAL,New,3rd Party Standard,P3,27/09/2019,,,,0,,,Domestic,FALSE, ,,50,,,7.3973,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898981341,Business,In Progress, vDSL/IP Connect GLOBAL,New,3rd Party Standard,P3,27/09/2019,,,,0,,,Domestic,FALSE, ,,50,,,7.3973,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898981521,Carrier,In Progress, Etherflow,New,3rd Party Standard,P3,25/09/2019,,,,0,,SMARTTEM,Domestic,FALSE, ,,50,,,25.0192,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898981981,Carrier,In Progress, Etherflow,New,3rd Party Standard,P3,27/09/2019,,,,0,,,Domestic,FALSE, ,,50,,,13.7096,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898982201,Carrier,In Progress, Etherflow,New,3rd Party Standard,P3,27/09/2019,,,,0,,,Domestic,FALSE, ,,50,,,17.5917,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898982421,Business,In Progress, vDSL/IP Connect GLOBAL,New,3rd Party Standard,P3,27/09/2019,,,,0,,,Domestic,FALSE, ,,50,,,7.3973,FALSE,,,,,,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,,,,,,,0.95,0.94,0.09,0.03
ref_898983641,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,26/09/2019,21/11/2019,26/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_898983713,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,26/09/2019,21/11/2019,26/09/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,,,FALSE,P 06,27/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 06,27/09/2019,2,2019-2020,P 08,22/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
